ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,lts__t_bytes.sum,byte,3797535168
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,6080464.25
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1308766051
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,1565491200
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,6599147520
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,1059717134
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
